  Time                 , V(C)                 , V(M)                 , V(y0)                , V(y1)                , V(y2)                , V(y3)                , V(y4)                
  9.975237455398e-02  ,9.296939311640e-01  ,-4.986093993287e-01  ,7.089743359218e-02  ,-2.169976749493e-01  ,6.439499234317e-01  ,1.424559956123e-01  ,2.679010804160e-01  
  9.975375070602e-02  ,9.509467913357e-01  ,-4.965329248523e-01  ,2.543927130251e-03  ,-4.459591383117e-01  ,5.646154235239e-01  ,6.312645576170e-02  ,2.478202326826e-01  
  9.975512819320e-02  ,5.344708931935e-01  ,-4.935251613719e-01  ,-6.789077135150e-02  ,-2.444005373873e-01  ,5.125919049715e-01  ,1.112497595960e-02  ,2.206674626784e-01  
  9.975645875961e-02  ,-1.047415557975e-01  ,-4.897423604766e-01  ,-1.189435273596e-01  ,2.376962675581e-01  ,4.756775255695e-01  ,-2.576061400003e-02  ,1.925488974620e-01  
  9.975787038833e-02  ,-7.273798367786e-01  ,-4.847938808925e-01  ,-1.104063992993e-01  ,8.810125289220e-01  ,6.012209599998e-01  ,9.979810238351e-02  ,1.720412719552e-01  
  9.975878267318e-02  ,-9.560031175841e-01  ,-4.810880535887e-01  ,-6.903357951693e-02  ,1.230201379711e+00  ,9.203210428324e-01  ,4.188581246022e-01  ,1.837099809791e-01  
  9.975977449447e-02  ,-9.799057684025e-01  ,-4.766109258061e-01  ,-7.768618927833e-03  ,1.433930443951e+00  ,1.141576346358e+00  ,6.400291028591e-01  ,2.157251083792e-01  
  9.976078939468e-02  ,-7.577407851365e-01  ,-4.715506855199e-01  ,4.625240151263e-02  ,1.369277060151e+00  ,1.140169288682e+00  ,6.385162555066e-01  ,2.566349878700e-01  
  9.976172838241e-02  ,-3.782057452007e-01  ,-4.664419239444e-01  ,7.675291110160e-02  ,1.076331361794e+00  ,9.867798795795e-01  ,4.850467278379e-01  ,2.840029606851e-01  
  9.976286878616e-02  ,1.843123120561e-01  ,-4.596919741741e-01  ,1.076753956395e-01  ,5.999374958285e-01  ,8.245680922575e-01  ,3.227759415754e-01  ,2.969397012253e-01  
  9.976443128616e-02  ,8.253209215053e-01  ,-4.494875916318e-01  ,9.316507875663e-02  ,-9.484611404412e-02  ,6.752308217577e-01  ,1.734069862391e-01  ,2.898602465415e-01  
  9.976599378616e-02  ,9.828677284485e-01  ,-4.382003541108e-01  ,1.015410797381e-02  ,-5.133060715771e-01  ,5.808089399321e-01  ,7.898910512839e-02  ,2.661410869970e-01  
  9.976754846603e-02  ,5.679037720625e-01  ,-4.259218086445e-01  ,-6.382875632983e-02  ,-3.332263057797e-01  ,5.193300025974e-01  ,1.753409475813e-02  ,2.347109887748e-01  
  9.976902551681e-02  ,-1.380475849456e-01  ,-4.133148616538e-01  ,-1.030351379520e-01  ,2.423316897669e-01  ,4.790349522534e-01  ,-2.272793104304e-02  ,2.020700239720e-01  
  9.977024869949e-02  ,-6.840704265328e-01  ,-4.021999542410e-01  ,-1.054808641848e-01  ,7.698965085914e-01  ,5.219049542594e-01  ,2.016237015468e-02  ,1.801725205369e-01  
  9.977111520797e-02  ,-9.279533179236e-01  ,-3.939657536708e-01  ,-7.441022071430e-02  ,1.098870308322e+00  ,7.930365114956e-01  ,2.912736264408e-01  ,1.823004611065e-01  
  9.977176075012e-02  ,-9.983514509054e-01  ,-3.876412377053e-01  ,-3.353230644841e-02  ,1.285869502627e+00  ,9.857910734946e-01  ,4.839887307111e-01  ,1.958118628476e-01  
  9.977263250381e-02  ,-9.283813736805e-01  ,-3.788479541543e-01  ,1.567581127654e-02  ,1.355210201957e+00  ,1.083510874373e+00  ,5.816369942256e-01  ,2.223612447561e-01  
  9.977355823547e-02  ,-6.629182735141e-01  ,-3.691992835938e-01  ,5.679458224860e-02  ,1.203808101927e+00  ,1.017582639799e+00  ,5.156350918591e-01  ,2.482815989447e-01  
  9.977449464828e-02  ,-2.512945390050e-01  ,-3.591216454599e-01  ,8.668268717352e-02  ,8.719328298398e-01  ,8.762862853116e-01  ,3.742794777648e-01  ,2.658748355295e-01  
  9.977605714828e-02  ,5.067241219220e-01  ,-3.416186188875e-01  ,1.165620841890e-01  ,1.861294914643e-01  ,7.041098600883e-01  ,2.020547956580e-01  ,2.691056038167e-01  
  9.977761964828e-02  ,9.679106646096e-01  ,-3.232926031399e-01  ,6.269893747318e-02  ,-4.551752323142e-01  ,5.964176733580e-01  ,9.435697345675e-02  ,2.515839053734e-01  
  9.977918214828e-02  ,8.621082671362e-01  ,-3.041877471942e-01  ,-2.690567597129e-02  ,-6.381034992866e-01  ,5.270028098388e-01  ,2.496060348623e-02  ,2.237686710398e-01  
  9.978028917343e-02  ,4.644062963947e-01  ,-2.902057306039e-01  ,-7.301788066991e-02  ,-3.930650743364e-01  ,4.916778323660e-01  ,-1.034315283445e-02  ,2.014209427830e-01  
  9.978149232894e-02  ,-1.215068225542e-01  ,-2.746121130357e-01  ,-1.006000209306e-01  ,9.439987607292e-02  ,4.631814102434e-01  ,-3.881096981487e-02  ,1.757728032523e-01  
  9.978271398574e-02  ,-6.712393338612e-01  ,-2.583774381817e-01  ,-1.014456416821e-01  ,6.253585957032e-01  ,4.475672238581e-01  ,-5.439436882026e-02  ,1.504101706089e-01  
  9.978354215652e-02  ,-9.136455793481e-01  ,-2.471539153722e-01  ,-7.387080222386e-02  ,9.393717659676e-01  ,6.436065810757e-01  ,1.416428520810e-01  ,1.452498137926e-01  
  9.978449287445e-02  ,-9.982452228066e-01  ,-2.340638193474e-01  ,-1.431758575097e-02  ,1.190011010281e+00  ,8.998104768742e-01  ,3.978098073300e-01  ,1.565469975421e-01  
  9.978536157638e-02  ,-8.795373147755e-01  ,-2.219201279069e-01  ,2.918611534568e-02  ,1.190097672750e+00  ,9.407746082168e-01  ,4.387217507572e-01  ,1.753673196992e-01  
  9.978622961074e-02  ,-5.960456576549e-01  ,-2.096206801841e-01  ,6.107365554724e-02  ,9.902228760903e-01  ,8.567014184066e-01  ,3.545957197689e-01  ,1.937771564438e-01  
  9.978737363845e-02  ,-6.347354264595e-02  ,-1.931739960452e-01  ,9.915014098700e-02  ,5.556082859635e-01  ,7.242955378941e-01  ,2.221466125089e-01  ,2.040134434722e-01  
  9.978893613845e-02  ,6.607983432035e-01  ,-1.703124489047e-01  ,1.200124980827e-01  ,-1.288942164457e-01  ,5.989686598567e-01  ,9.679866160979e-02  ,1.990057103734e-01  
  9.979049863845e-02  ,9.979835215993e-01  ,-1.470406041571e-01  ,4.442876946593e-02  ,-7.164428065544e-01  ,5.221975406774e-01  ,2.003878942991e-02  ,1.786307850323e-01  
  9.979206113845e-02  ,7.505634880688e-01  ,-1.234145257150e-01  ,-4.486800022754e-02  ,-7.613753648762e-01  ,4.718997723681e-01  ,-3.023155544374e-02  ,1.520036592296e-01  
  9.979316587478e-02  ,2.894128305487e-01  ,-1.065273464915e-01  ,-8.872827395519e-02  ,-4.489514551545e-01  ,4.459308937453e-01  ,-5.617568230660e-02  ,1.318051323910e-01  
  9.979439363510e-02  ,-3.179118735809e-01  ,-8.760996416777e-02  ,-1.068187760177e-01  ,8.513116061313e-02  ,4.241279170991e-01  ,-7.794742150297e-02  ,1.088012337866e-01  
  9.979559221298e-02  ,-7.992205398513e-01  ,-6.901629481597e-02  ,-8.925560673934e-02  ,6.005869224194e-01  ,4.159631330583e-01  ,-8.608129419987e-02  ,8.745363275642e-02  
  9.979642448455e-02  ,-9.744687332766e-01  ,-5.604603043549e-02  ,-5.242727710868e-02  ,8.735523341526e-01  ,5.835832985703e-01  ,8.154038646391e-02  ,8.305523719555e-02  
  9.979737777740e-02  ,-9.682350280899e-01  ,-4.114320378124e-02  ,6.993969489580e-03  ,1.031227641644e+00  ,7.603067011015e-01  ,2.582396922117e-01  ,9.095652472400e-02  
  9.979816551238e-02  ,-7.968805756620e-01  ,-2.880011481736e-02  ,4.302251166505e-02  ,9.559505911397e-01  ,7.552758397570e-01  ,2.531806559795e-01  ,1.012313327359e-01  
  9.979897222549e-02  ,-4.939404389292e-01  ,-1.614143922916e-02  ,6.958478690341e-02  ,7.202234919684e-01  ,6.802698471751e-01  ,1.781483919030e-01  ,1.101048875779e-01  
  9.980050916702e-02  ,2.531503126808e-01  ,7.997635731460e-03  ,1.163211405117e-01  ,8.936381189131e-02  ,5.643418651890e-01  ,6.220050261831e-02  ,1.115420762733e-01  
  9.980202741653e-02  ,8.516317728837e-01  ,3.182505608838e-02  ,9.500026723112e-02  ,-5.969581039637e-01  ,4.918000121504e-01  ,-1.033320735558e-02  ,9.946163683844e-02  
  9.980358991653e-02  ,9.728179437778e-01  ,5.627081072232e-02  ,7.286440601046e-03  ,-1.006359011077e+00  ,4.432673766776e-01  ,-5.884101123809e-02  ,8.003428232612e-02  
  9.980495996505e-02  ,6.039456048021e-01  ,7.759604572377e-02  ,-5.652832469021e-02  ,-8.508365714094e-01  ,4.134798927484e-01  ,-8.859934996696e-02  ,6.067130748649e-02  
  9.980629892379e-02  ,-2.458930147750e-02  ,9.829877224186e-02  ,-9.588284291375e-02  ,-3.612633854400e-01  ,3.930395135415e-01  ,-1.090064867660e-01  ,4.065820270977e-02  
  9.980758466751e-02  ,-6.216732073374e-01  ,1.180154748177e-01  ,-1.054213809372e-01  ,1.874624493630e-01  ,3.776278939127e-01  ,-1.243842669086e-01  ,2.172989671199e-02  
  9.980892667800e-02  ,-9.747156887474e-01  ,1.383891760057e-01  ,-4.914243294208e-02  ,6.892432718144e-01  ,4.345376268388e-01  ,-6.744686664497e-02  ,6.934528949974e-03  
  9.980983314544e-02  ,-9.736004651099e-01  ,1.520137187715e-01  ,-2.587246554511e-03  ,8.145964627008e-01  ,5.422600141867e-01  ,4.027609066861e-02  ,6.260682230773e-03  
  9.981082801849e-02  ,-7.449297756607e-01  ,1.668247304936e-01  ,4.802598340870e-02  ,7.234252862309e-01  ,5.820031062114e-01  ,8.000809281843e-02  ,1.136718246368e-02  
  9.981185169250e-02  ,-3.201377565937e-01  ,1.818942708827e-01  ,8.904959659772e-02  ,4.068698471432e-01  ,5.522462410829e-01  ,5.024161549572e-02  ,1.549524616190e-02  
  9.981302261382e-02  ,2.596834185669e-01  ,1.988998973435e-01  ,1.160901670329e-01  ,-1.087648654542e-01  ,4.884527451201e-01  ,-1.355434344007e-02  ,1.581032365773e-02  
  9.981458511382e-02  ,8.664725432355e-01  ,2.211694284075e-01  ,9.168888119298e-02  ,-8.110883422023e-01  ,4.310949101997e-01  ,-7.089716955985e-02  ,7.399297547937e-03  
  9.981614761382e-02  ,9.656938035023e-01  ,2.429061429463e-01  ,3.471740246032e-03  ,-1.197352475006e+00  ,3.942769119046e-01  ,-1.076872026924e-01  ,-6.613960955522e-03  
  9.981755218536e-02  ,5.663639723072e-01  ,2.619478619978e-01  ,-6.155110263881e-02  ,-1.012708778639e+00  ,3.713122632189e-01  ,-1.306208821282e-01  ,-2.110164181930e-02  
  9.981892528564e-02  ,-8.799421827265e-02  ,2.800702452289e-01  ,-9.940678945747e-02  ,-4.902121168899e-01  ,3.557861437143e-01  ,-1.461129352141e-01  ,-3.616889633288e-02  
  9.982045097381e-02  ,-7.545726828034e-01  ,2.995939183983e-01  ,-9.226822503955e-02  ,1.782803833778e-01  ,3.427527842638e-01  ,-1.591065050981e-01  ,-5.267497838320e-02  
  9.982168273956e-02  ,-9.953339266673e-01  ,3.148563632897e-01  ,-4.010491417822e-02  ,5.605796136755e-01  ,3.534532733212e-01  ,-1.483762776699e-01  ,-6.397585415541e-02  
  9.982262945205e-02  ,-9.289503527388e-01  ,3.262675653812e-01  ,9.311357703605e-03  ,6.315074625666e-01  ,3.917490818709e-01  ,-1.100635916044e-01  ,-6.929726556789e-02  
  9.982372808486e-02  ,-5.966613376352e-01  ,3.391475075833e-01  ,6.214301361903e-02  ,4.452853450420e-01  ,4.057192698682e-01  ,-9.607856258914e-02  ,-7.281455674771e-02  
  9.982484712631e-02  ,-7.676709839756e-02  ,3.518513198531e-01  ,9.787297553546e-02  ,2.004136253496e-02  ,3.778329195844e-01  ,-1.239486597374e-01  ,-7.675671327401e-02  
  9.982623548538e-02  ,5.818671979537e-01  ,3.670064532577e-01  ,1.139061376825e-01  ,-6.056111164976e-01  ,3.532186768279e-01  ,-1.485362644819e-01  ,-8.447937948243e-02  
  9.982779798538e-02  ,9.865207421275e-01  ,3.832261781452e-01  ,5.195114609255e-02  ,-1.212621421648e+00  ,3.343580244960e-01  ,-1.673615895335e-01  ,-9.512713999331e-02  
  9.982936048538e-02  ,8.132838151273e-01  ,3.985226776029e-01  ,-3.619289541376e-02  ,-1.319934869316e+00  ,3.215353950049e-01  ,-1.801456748757e-01  ,-1.065222837920e-01  
  9.983047189742e-02  ,3.812213135977e-01  ,4.088208723226e-01  ,-8.177428169037e-02  ,-1.035218095153e+00  ,3.146928046508e-01  ,-1.869598552673e-01  ,-1.145842515591e-01  
  9.983169469863e-02  ,-2.216730898873e-01  ,4.195749395733e-01  ,-1.061817539432e-01  ,-5.163800144779e-01  ,3.087948030296e-01  ,-1.928259585931e-01  ,-1.232624193367e-01  
  9.983325719863e-02  ,-8.462612444081e-01  ,4.324135033136e-01  ,-8.371317876740e-02  ,1.628468403066e-01  ,3.026290897831e-01  ,-1.989505388183e-01  ,-1.337879018539e-01  
  9.983451337844e-02  ,-9.975819154126e-01  ,4.419811105684e-01  ,-2.458216661331e-02  ,4.824100950898e-01  ,3.057697776122e-01  ,-1.957778975415e-01  ,-1.411438519973e-01  
  9.983550329238e-02  ,-8.434400126000e-01  ,4.490365376519e-01  ,2.600328838654e-02  ,4.734657516379e-01  ,3.072705495641e-01  ,-1.942527752964e-01  ,-1.462175782035e-01  
  9.983654298812e-02  ,-4.627072842839e-01  ,4.559791001412e-01  ,7.084359674699e-02  ,2.206532344702e-01  ,3.044520817123e-01  ,-1.970460161272e-01  ,-1.511030148284e-01  
  9.983773145706e-02  ,1.160807195951e-01  ,4.633188711925e-01  ,1.056435311027e-01  ,-2.609419595470e-01  ,2.976108590286e-01  ,-2.038578797205e-01  ,-1.566390140599e-01  
  9.983909940750e-02  ,7.201024054955e-01  ,4.709670251519e-01  ,1.036369142681e-01  ,-8.786364822311e-01  ,2.915466468102e-01  ,-2.098873609998e-01  ,-1.630708039509e-01  
  9.984066190750e-02  ,9.998279215794e-01  ,4.786381362992e-01  ,2.886407110006e-02  ,-1.390794916735e+00  ,2.863469168551e-01  ,-2.150467341028e-01  ,-1.702296798350e-01  
  9.984222440750e-02  ,6.938678012433e-01  ,4.851561662524e-01  ,-5.287650257381e-02  ,-1.337337366877e+00  ,2.825428227950e-01  ,-2.188101651550e-01  ,-1.769976174863e-01  
  9.984343557388e-02  ,1.573906465602e-01  ,4.894051811947e-01  ,-1.020384134266e-01  ,-9.528338671812e-01  ,2.801967222997e-01  ,-2.211247368261e-01  ,-1.818990334763e-01  
  9.984476347000e-02  ,-4.876758469349e-01  ,4.932493240962e-01  ,-1.146074918390e-01  ,-3.493458750606e-01  ,2.780383882875e-01  ,-2.232485500665e-01  ,-1.869157271616e-01  
  9.984599065811e-02  ,-9.028177317742e-01  ,4.960389376285e-01  ,-7.952042088401e-02  ,1.683745847966e-01  ,2.762028890425e-01  ,-2.250522366201e-01  ,-1.912243753843e-01  
  9.984715337783e-02  ,-9.902260462533e-01  ,4.980019334641e-01  ,-1.803898609687e-02  ,4.387255380355e-01  ,2.785343719287e-01  ,-2.226912846395e-01  ,-1.947462522917e-01  
  9.984812250167e-02  ,-8.097544947599e-01  ,4.991304932508e-01  ,3.119234384850e-02  ,4.053011935493e-01  ,2.784723889007e-01  ,-2.227290614196e-01  ,-1.973542533055e-01  
  9.984910802871e-02  ,-4.334825136906e-01  ,4.998037032607e-01  ,7.340346214387e-02  ,1.552971986203e-01  ,2.764556126591e-01  ,-2.247212350327e-01  ,-1.998713604375e-01  
  9.985032644302e-02  ,1.633528050985e-01  ,4.999737063598e-01  ,1.144297990052e-01  ,-3.184920506514e-01  ,2.735845234051e-01  ,-2.275617061585e-01  ,-2.029132665556e-01  
  9.985166864425e-02  ,7.438096023117e-01  ,4.993131406589e-01  ,1.029023163214e-01  ,-9.328954309571e-01  ,2.705965412519e-01  ,-2.305156606805e-01  ,-2.061992974896e-01  
  9.985323114425e-02  ,9.985770172280e-01  ,4.974261721473e-01  ,2.382673324388e-02  ,-1.423491042538e+00  ,2.680410793248e-01  ,-2.330312016128e-01  ,-2.099056936718e-01  
  9.985479364425e-02  ,6.683915585280e-01  ,4.943408604176e-01  ,-5.687524678754e-02  ,-1.333070514117e+00  ,2.663126241420e-01  ,-2.347196398875e-01  ,-2.133795671614e-01  
  9.985602426559e-02  ,1.132231740914e-01  ,4.910720598397e-01  ,-1.073555626775e-01  ,-9.262974681879e-01  ,2.652925924923e-01  ,-2.357082055347e-01  ,-2.159077960933e-01  
  9.985737257034e-02  ,-5.347952334225e-01  ,4.866483413697e-01  ,-1.178174684438e-01  ,-3.052608200130e-01  ,2.643797736817e-01  ,-2.365866279108e-01  ,-2.184643622399e-01  
  9.985861272842e-02  ,-9.274880835712e-01  ,4.818084368975e-01  ,-7.701371908022e-02  ,2.148073965222e-01  ,2.635704082305e-01  ,-2.373644404510e-01  ,-2.206292193447e-01  
  9.985973062545e-02  ,-9.840654932565e-01  ,4.768187663060e-01  ,-1.553830607835e-02  ,4.612745629273e-01  ,2.725394769312e-01  ,-2.283684043532e-01  ,-2.217581228680e-01  
  9.986081361801e-02  ,-7.497393131142e-01  ,4.714240309929e-01  ,4.334967851842e-02  ,4.095693587272e-01  ,2.775126378317e-01  ,-2.233703595919e-01  ,-2.221804977263e-01  
  9.986189985305e-02  ,-2.971121109235e-01  ,4.654650395310e-01  ,8.743309588669e-02  ,9.541784918001e-02  ,2.754743691233e-01  ,-2.253837807072e-01  ,-2.225285145669e-01  
  9.986303815872e-02  ,2.672210702305e-01  ,4.586389344296e-01  ,1.085170138252e-01  ,-3.987754884609e-01  ,2.704874648129e-01  ,-2.303441724988e-01  ,-2.231031478182e-01  
  9.986460065872e-02  ,8.703468523819e-01  ,4.483159370373e-01  ,8.079749373996e-02  ,-1.074826397913e+00  ,2.657915554163e-01  ,-2.350023397269e-01  ,-2.244901200348e-01  
  9.986616315872e-02  ,9.636352523783e-01  ,4.369129072848e-01  ,-3.151289665944e-03  ,-1.409236229194e+00  ,2.628779133129e-01  ,-2.378773062670e-01  ,-2.262219610438e-01  
  9.986752500564e-02  ,5.775703891016e-01  ,4.261147196544e-01  ,-6.507972774765e-02  ,-1.198690067129e+00  ,2.612917693759e-01  ,-2.394294112818e-01  ,-2.277836214125e-01  
  9.986888361007e-02  ,-6.710927170833e-02  ,4.145651485588e-01  ,-1.058596943976e-01  ,-6.649671212771e-01  ,2.603150062711e-01  ,-2.403720398483e-01  ,-2.293251407985e-01  
  9.987044611007e-02  ,-7.529661232053e-01  ,4.003500123102e-01  ,-1.034279747278e-01  ,4.240586086205e-02  ,2.594655584583e-01  ,-2.411822065280e-01  ,-2.309848483912e-01  
  9.987175283462e-02  ,-9.981151814650e-01  ,3.877197583713e-01  ,-4.485597031888e-02  ,4.762052066717e-01  ,2.752964556103e-01  ,-2.253213021513e-01  ,-2.309168030033e-01  
  9.987265548736e-02  ,-9.240261642785e-01  ,3.786122478423e-01  ,5.241770289211e-03  ,5.619892093156e-01  ,3.201121904630e-01  ,-1.804910245347e-01  ,-2.278671380662e-01  
  9.987377433807e-02  ,-5.778442865349e-01  ,3.669016408899e-01  ,6.006941541246e-02  ,3.924798757224e-01  ,3.425178730046e-01  ,-1.580726094414e-01  ,-2.216595817106e-01  
  9.987481594116e-02  ,-9.238613605952e-02  ,3.555918482674e-01  ,9.029250223075e-02  ,9.153878162564e-03  ,3.201949289091e-01  ,-1.803831176684e-01  ,-2.164686236519e-01  
  9.987617435485e-02  ,5.566062362544e-01  ,3.402719584644e-01  ,1.039374203227e-01  ,-5.835429868830e-01  ,3.001262967317e-01  ,-2.004292000033e-01  ,-2.131534327703e-01  
  9.987770824462e-02  ,9.781383288595e-01  ,3.222297296704e-01  ,4.791852663955e-02  ,-1.155371021760e+00  ,2.857858240064e-01  ,-2.147386250944e-01  ,-2.123599829863e-01  
  9.987927074462e-02  ,8.386948528802e-01  ,3.030820738889e-01  ,-3.568517619277e-02  ,-1.248377713680e+00  ,2.769309367671e-01  ,-2.235582865508e-01  ,-2.133438196292e-01  
  9.988042697936e-02  ,4.019956290687e-01  ,2.884402909038e-01  ,-8.491332775839e-02  ,-9.450422188613e-01  ,2.726100289809e-01  ,-2.278518600262e-01  ,-2.146333774350e-01  
  9.988168869049e-02  ,-2.187271938616e-01  ,2.720293148269e-01  ,-1.148363039153e-01  ,-3.977613575640e-01  ,2.694593999736e-01  ,-2.309717899250e-01  ,-2.163873408391e-01  
  9.988300685913e-02  ,-7.727063516388e-01  ,2.544279631365e-01  ,-1.073227076495e-01  ,1.963747920168e-01  ,2.670248376904e-01  ,-2.333738332532e-01  ,-2.183202968555e-01  
  9.988416595489e-02  ,-9.944844336988e-01  ,2.385892057487e-01  ,-5.148932336051e-02  ,6.017535977798e-01  ,3.464540310373e-01  ,-1.539281228019e-01  ,-2.141099281059e-01  
  9.988524036437e-02  ,-9.068786482812e-01  ,2.236246948428e-01  ,8.827209514824e-03  ,7.106213654735e-01  ,4.474397494560e-01  ,-5.294440587631e-02  ,-2.020272273353e-01  
  9.988633995086e-02  ,-5.506179201045e-01  ,2.080458784654e-01  ,6.219628407268e-02  ,5.305037087959e-01  ,4.727028574346e-01  ,-2.769371902714e-02  ,-1.851726683110e-01  
  9.988742523223e-02  ,-3.757353227428e-02  ,1.924262370416e-01  ,9.217730209839e-02  ,1.231678608771e-01  ,4.169162637829e-01  ,-8.348761896780e-02  ,-1.718332276339e-01  
  9.988876819641e-02  ,5.951602454536e-01  ,1.727903384837e-01  ,1.055238134443e-01  ,-4.498523860366e-01  ,3.687883137469e-01  ,-1.316101415008e-01  ,-1.632215344092e-01  
  9.989010887176e-02  ,9.665352410825e-01  ,1.528811438771e-01  ,5.152086897826e-02  ,-9.635849117096e-01  ,3.385701513070e-01  ,-1.618107093750e-01  ,-1.611469949209e-01  
  9.989167137176e-02  ,8.648404640826e-01  ,1.293381320478e-01  ,-3.135358881236e-02  ,-1.087746095444e+00  ,3.160603681738e-01  ,-1.842917280055e-01  ,-1.628722447425e-01  
  9.989283256561e-02  ,4.449808023974e-01  ,1.116368130232e-01  ,-8.111074220193e-02  ,-7.997999769436e-01  ,3.047884849417e-01  ,-1.955388722825e-01  ,-1.656858503165e-01  
  9.989409084350e-02  ,-1.704897059131e-01  ,9.228858677757e-02  ,-1.135014364508e-01  ,-2.622511252136e-01  ,2.964621386528e-01  ,-2.038360672254e-01  ,-1.697109633836e-01  
  9.989536800414e-02  ,-7.265569150719e-01  ,7.250270559990e-02  ,-1.126856834033e-01  ,3.160507352190e-01  ,2.902467410355e-01  ,-2.100206668528e-01  ,-1.741280241126e-01  
  9.989641552001e-02  ,-9.734471264449e-01  ,5.618595541631e-02  ,-6.674825154829e-02  ,7.172406201793e-01  ,4.384717898694e-01  ,-6.179095084275e-02  ,-1.676118349967e-01  
  9.989755687744e-02  ,-9.418343542400e-01  ,3.833881118211e-02  ,7.660601613678e-03  ,9.273515034634e-01  ,6.471019059977e-01  ,1.468116256258e-01  ,-1.449241242531e-01  
  9.989844045669e-02  ,-7.060551024964e-01  ,2.448744942540e-02  ,4.941013403760e-02  ,8.310510043011e-01  ,6.415724131252e-01  ,1.412506920457e-01  ,-1.233136174550e-01  
  9.989936218292e-02  ,-3.151377858877e-01  ,1.001813689490e-02  ,7.606690527084e-02  ,5.347419450140e-01  ,5.639130836054e-01  ,6.356203485290e-02  ,-1.034250074945e-01  
  9.990078086883e-02  ,3.825064127325e-01  ,-1.226462865550e-02  ,1.044508763333e-01  ,-5.536495529066e-02  ,4.715504006414e-01  ,-2.881911470083e-02  ,-8.742288228590e-02  
  9.990214614898e-02  ,8.813784167663e-01  ,-3.368609357536e-02  ,7.310637528676e-02  ,-6.269667548872e-01  ,4.145985062387e-01  ,-8.576703769214e-02  ,-8.357218377627e-02  
  9.990370864898e-02  ,9.572736271559e-01  ,-5.812361135157e-02  ,-7.897662537765e-03  ,-9.221246838495e-01  ,3.728445588304e-01  ,-1.275009812428e-01  ,-8.691447735470e-02  
  9.990490665466e-02  ,6.250839015250e-01  ,-7.676868521728e-02  ,-6.084548505274e-02  ,-7.305907296329e-01  ,3.511744605802e-01  ,-1.491492385667e-01  ,-9.242869360893e-02  
  9.990614433319e-02  ,5.308896457438e-02  ,-9.591670887731e-02  ,-1.011728524679e-01  ,-2.606113430435e-01  ,3.358695042783e-01  ,-1.644272880939e-01  ,-9.993012154516e-02  
  9.990770683319e-02  ,-6.685700428491e-01  ,-1.198793554997e-01  ,-1.132221803034e-01  ,4.488354353532e-01  ,3.234494315767e-01  ,-1.768104568502e-01  ,-1.101748680563e-01  
  9.990862655670e-02  ,-9.300642515882e-01  ,-1.338529670472e-01  ,-8.161002833478e-02  ,8.192347896494e-01  ,5.271558359875e-01  ,2.689129344505e-02  ,-1.030829338920e-01  
  9.990971927673e-02  ,-9.850637712985e-01  ,-1.503087727997e-01  ,-1.789402002507e-02  ,1.082310274364e+00  ,7.885575427524e-01  ,2.882449567808e-01  ,-7.443340393023e-02  
  9.991082305938e-02  ,-7.465904592017e-01  ,-1.667512947477e-01  ,4.065873005069e-02  ,1.036500722217e+00  ,8.087830777857e-01  ,3.084060676263e-01  ,-3.921736785020e-02  
  9.991184845001e-02  ,-3.216814077046e-01  ,-1.818468268290e-01  ,7.635369175078e-02  ,7.340123083001e-01  ,7.036999672196e-01  ,2.032679446659e-01  ,-1.043826030743e-02  
  9.991281585723e-02  ,1.581009946129e-01  ,-1.959160249244e-01  ,1.028362861800e-01  ,3.478440844181e-01  ,6.162346717349e-01  ,1.157709735700e-01  ,5.609358326231e-03  
  9.991378746063e-02  ,6.029137522487e-01  ,-2.098641025057e-01  ,1.013467197517e-01  ,-8.749315920740e-02  ,5.448322468864e-01  ,4.435387108649e-02  ,1.250810119178e-02  
  9.991507625610e-02  ,9.621998172034e-01  ,-2.280618700154e-01  ,5.589612253921e-02  ,-5.651490533703e-01  ,4.761954510291e-01  ,-2.428495825630e-02  ,1.278804945636e-02  
  9.991645240814e-02  ,9.147527995506e-01  ,-2.470796936216e-01  ,-2.097042270352e-02  ,-7.299942622237e-01  ,4.283127603478e-01  ,-7.215315824163e-02  ,4.933029012581e-03  
  9.991751689941e-02  ,5.808918776523e-01  ,-2.614755833672e-01  ,-6.661678144906e-02  ,-5.190416556842e-01  ,4.017787300007e-01  ,-9.866944911858e-02  ,-3.934127171888e-03  
  9.991865730316e-02  ,4.657765789918e-02  ,-2.765732551942e-01  ,-1.007444613544e-01  ,-7.215717246560e-02  ,3.811918104886e-01  ,-1.192326136928e-01  ,-1.526424863744e-02  
  9.991988754302e-02  ,-5.411394384913e-01  ,-2.924616906984e-01  ,-1.197140286876e-01  ,4.745008090966e-01  ,3.650311410696e-01  ,-1.353648787110e-01  ,-2.812572474273e-02  
  9.992074728042e-02  ,-8.435946563243e-01  ,-3.033072151203e-01  ,-1.016234146790e-01  ,8.421099090679e-01  ,5.498940506465e-01  ,4.949619407271e-02  ,-2.613813311479e-02  
  9.992178564102e-02  ,-9.989914135207e-01  ,-3.161103593123e-01  ,-3.790178704994e-02  ,1.201831940126e+00  ,8.972412064243e-01  ,3.967955721444e-01  ,-1.531016185986e-03  
  9.992241754562e-02  ,-9.630436615578e-01  ,-3.237380652975e-01  ,7.408469354827e-04  ,1.289809121972e+00  ,1.004744070251e+00  ,5.042453466217e-01  ,2.457041155335e-02  
